id,FACILITY_NAME,FACILITY_ID,INDUSTRY_TYPE,NAICS_CODE,YEAR,POLLUTANT,LBS_EMITTED,TONS_EMITTED,x,y
244087,Nico Products Inc,5300113,Manufacturing,332813,2014,Fluorene,0.00013122,6.561e-08,478233.0272944862,4977383.521770386
244088,Nico Products Inc,5300113,Manufacturing,332813,2014,Formaldehyde,3.5144,0.0017572,478233.0272944862,4977383.521770386
244089,Nico Products Inc,5300113,Manufacturing,332813,2014,Sulfuric Acid,0.0,0.0,478233.0272944862,4977383.521770386
244090,Nico Products Inc,5300113,Manufacturing,332813,2014,Hydrochloric Acid,98.12,0.04906,478233.0272944862,4977383.521770386
244091,Nico Products Inc,5300113,Manufacturing,332813,2014,N-Hexane,84.34,0.04217,478233.0272944862,4977383.521770386
244092,Nico Products Inc,5300113,Manufacturing,332813,2014,"Indeno(1,2,3-C,D)Pyrene",8.434e-05,4.217e-08,478233.0272944862,4977383.521770386
244093,Nico Products Inc,5300113,Manufacturing,332813,2014,Manganese,0.017806,8.903e-06,478233.0272944862,4977383.521770386
244094,Nico Products Inc,5300113,Manufacturing,332813,2014,Mercury,3.9362e-05,1.9681e-08,478233.0272944862,4977383.521770386
244095,Nico Products Inc,5300113,Manufacturing,332813,2014,3-Methylcholanthrene,8.434e-05,4.217e-08,478233.0272944862,4977383.521770386
244096,Nico Products Inc,5300113,Manufacturing,332813,2014,2-Methylnaphthalene,0.0011246,5.623e-07,478233.0272944862,4977383.521770386
244097,Nico Products Inc,5300113,Manufacturing,332813,2014,Naphthalene,0.028584,1.4292e-05,478233.0272944862,4977383.521770386
244098,Nico Products Inc,5300113,Manufacturing,332813,2014,Nickel,0.0984,4.92e-05,478233.0272944862,4977383.521770386
244099,Nico Products Inc,5300113,Manufacturing,332813,2014,Nitrogen Oxides,5539.2,2.7696,478233.0272944862,4977383.521770386
244100,Nico Products Inc,5300113,Manufacturing,332813,2014,Phenanthrene,0.0007966,3.9829999999999996e-07,478233.0272944862,4977383.521770386
244101,Nico Products Inc,5300113,Manufacturing,332813,2014,PM Primary,508.7474,0.25437370000000004,478233.0272944862,4977383.521770386
244102,Nico Products Inc,5300113,Manufacturing,332813,2014,PM10 Primary,508.7474,0.25437370000000004,478233.0272944862,4977383.521770386
244103,Nico Products Inc,5300113,Manufacturing,332813,2014,PM2.5 Primary,503.34684,0.25167342,478233.0272944862,4977383.521770386
244104,Nico Products Inc,5300113,Manufacturing,332813,2014,Pyrene,0.00023432,1.1716e-07,478233.0272944862,4977383.521770386
244105,Nico Products Inc,5300113,Manufacturing,332813,2014,Selenium,0.0011246,5.623e-07,478233.0272944862,4977383.521770386
244106,Nico Products Inc,5300113,Manufacturing,332813,2014,Sulfur Dioxide,31.764,0.015882,478233.0272944862,4977383.521770386
244107,Nico Products Inc,5300113,Manufacturing,332813,2014,Toluene,0.15932,7.965999999999999e-05,478233.0272944862,4977383.521770386
244108,Nico Products Inc,5300113,Manufacturing,332813,2014,Trichloroethylene,5508.0,2.754,478233.0272944862,4977383.521770386
244109,Nico Products Inc,5300113,Manufacturing,332813,2014,Vanadium,0.10778,5.389e-05,478233.0272944862,4977383.521770386
244110,Nico Products Inc,5300113,Manufacturing,332813,2014,Volatile Organic Compounds,5782.744,2.891372,478233.0272944862,4977383.521770386
244111,Nico Products Inc,5300113,Manufacturing,332813,2014,Zinc,1.359,0.0006795,478233.0272944862,4977383.521770386
244313,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Acenaphthene,8.82254e-05,4.41127e-08,478125.250008991,4982667.4842006825
244314,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Acenaphthylene,9.3212e-05,4.6606e-08,478125.250008991,4982667.4842006825
244315,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Acetaldehyde,0.0020308,1.0154e-06,478125.250008991,4982667.4842006825
244316,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Acrolein,0.00012672,6.336e-08,478125.250008991,4982667.4842006825
244317,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Aldehyde,0.0959,4.795e-05,478125.250008991,4982667.4842006825
244318,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Ammonia,154.587,0.0772935,478125.250008991,4982667.4842006825
244319,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Anthracene,0.000117602,5.8801000000000005e-08,478125.250008991,4982667.4842006825
244320,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Arsenic,0.00970348,4.85174e-06,478125.250008991,4982667.4842006825
244321,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Benz(A)Anthracene,8.8582e-05,4.4291e-08,478125.250008991,4982667.4842006825
244322,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,"Benzo(G,H,I)Perylene",5.819e-05,2.9094999999999997e-08,478125.250008991,4982667.4842006825
244323,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Benzene,0.1019802,5.09901e-05,478125.250008991,4982667.4842006825
244324,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Benzo(A)Pyrene,5.77776e-05,2.88888e-08,478125.250008991,4982667.4842006825
244325,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Benzo(B)Fluoranthene,8.641576e-05,4.320788e-08,478125.250008991,4982667.4842006825
244326,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Benzo(K)Fluoranthene,8.64924e-05,4.32462e-08,478125.250008991,4982667.4842006825
244327,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Beryllium,0.00066331,3.3165499999999996e-07,478125.250008991,4982667.4842006825
244328,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,"1,3-Butadiene",0.00046992,2.3495999999999998e-07,478125.250008991,4982667.4842006825
244329,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Cadmium,0.052810576,2.6405288e-05,478125.250008991,4982667.4842006825
244330,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Chromium (III),0.064501238,3.2250619000000005e-05,478125.250008991,4982667.4842006825
244331,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Chromium (VI),0.002701832,1.3509159999999999e-06,478125.250008991,4982667.4842006825
244332,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Chrysene,8.67636e-05,4.33818e-08,478125.250008991,4982667.4842006825
244333,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Carbon Monoxide,4028.3,2.01415,478125.250008991,4982667.4842006825
244334,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Cobalt,0.004026,2.013e-06,478125.250008991,4982667.4842006825
244335,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Copper,0.04091622,2.045811e-05,478125.250008991,4982667.4842006825
244336,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,"Dibenzo(A,H)Anthracene",5.83188e-05,2.9159400000000002e-08,478125.250008991,4982667.4842006825
244337,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Dichlorobenzenes,0.05752,2.8760000000000002e-05,478125.250008991,4982667.4842006825
244338,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Dimethylbenz(A)Anthracene,0.0007668,3.834e-07,478125.250008991,4982667.4842006825
244339,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Fluoranthene,0.000154226,7.711300000000001e-08,478125.250008991,4982667.4842006825
244340,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Fluorene,0.0001742,8.71e-08,478125.250008991,4982667.4842006825
244341,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Formaldehyde,3.6023366,0.0018011683,478125.250008991,4982667.4842006825
244342,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,N-Hexane,86.28,0.04314,478125.250008991,4982667.4842006825
244343,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,"Indeno(1,2,3-C,D)Pyrene",8.67938e-05,4.3396899999999996e-08,478125.250008991,4982667.4842006825
244344,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Lead,0.38421,0.000192105,478125.250008991,4982667.4842006825
244345,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Manganese,0.0194644,9.7322e-06,478125.250008991,4982667.4842006825
244346,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Mercury,0.000125904,6.295200000000001e-08,478125.250008991,4982667.4842006825
244347,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Methyl Ethyl Ketone,2910.0,1.455,478125.250008991,4982667.4842006825
244348,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Methyl Isobutyl Ketone,0.2,0.0001,478125.250008991,4982667.4842006825
244349,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,3-Methylcholanthrene,8.628e-05,4.3139999999999995e-08,478125.250008991,4982667.4842006825
244350,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,2-Methylnaphthalene,0.0011504,5.752e-07,478125.250008991,4982667.4842006825
244351,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Naphthalene,0.02935618,1.467809e-05,478125.250008991,4982667.4842006825
244352,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Nickel,0.10074811,5.0374055e-05,478125.250008991,4982667.4842006825
244353,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Nitrogen Oxides,6988.04,3.49402,478125.250008991,4982667.4842006825
244354,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Phenanthrene,0.00085508,4.2754000000000003e-07,478125.250008991,4982667.4842006825
244355,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Phenol,16.0,0.008,478125.250008991,4982667.4842006825
244356,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,PM Primary,6908.0156,3.4540078,478125.250008991,4982667.4842006825
244357,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,PM10 Primary,6907.8156,3.4539078,478125.250008991,4982667.4842006825
244358,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,PM2.5 Primary,3790.597888,1.8952989439999999,478125.250008991,4982667.4842006825
244359,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Propylene,0.003534,1.767e-06,478125.250008991,4982667.4842006825
244360,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Pyrene,0.000246148,1.23074e-07,478125.250008991,4982667.4842006825
244361,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Selenium,0.00159096,7.9548e-07,478125.250008991,4982667.4842006825
244362,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Sulfur Dioxide,43.357,0.0216785,478125.250008991,4982667.4842006825
244363,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Toluene,224.1635204,0.1120817602,478125.250008991,4982667.4842006825
244364,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Vanadium,0.11024,5.512e-05,478125.250008991,4982667.4842006825
244365,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Volatile Organic Compounds,3622.133,1.8110665,478125.250008991,4982667.4842006825
244366,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Xylenes (Mixed Isomers),0.0003904,1.952e-07,478125.250008991,4982667.4842006825
244367,Pioneer Metal Finishing,5300124,Manufacturing,332813,2014,Zinc,1.39011748,0.00069505874,478125.250008991,4982667.4842006825
244368,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Acenaphthene,3.796e-05,1.8980000000000002e-08,481063.2490190832,4981727.580766189
244369,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Acenaphthylene,3.796e-05,1.8980000000000002e-08,481063.2490190832,4981727.580766189
244370,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Ammonia,67.48,0.03374,481063.2490190832,4981727.580766189
244371,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Anthracene,5.062e-05,2.531e-08,481063.2490190832,4981727.580766189
244372,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Arsenic,0.004218,2.109e-06,481063.2490190832,4981727.580766189
244373,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Benz(A)Anthracene,3.796e-05,1.8980000000000002e-08,481063.2490190832,4981727.580766189
244374,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,"Benzo(G,H,I)Perylene",2.53e-05,1.2649999999999999e-08,481063.2490190832,4981727.580766189
244375,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Benzene,0.04428,2.214e-05,481063.2490190832,4981727.580766189
244376,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Benzo(A)Pyrene,2.53e-05,1.2649999999999999e-08,481063.2490190832,4981727.580766189
244377,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Benzo(B)Fluoranthene,3.796e-05,1.8980000000000002e-08,481063.2490190832,4981727.580766189
244378,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Benzo(K)Fluoranthene,3.796e-05,1.8980000000000002e-08,481063.2490190832,4981727.580766189
244379,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Beryllium,0.000253,1.265e-07,481063.2490190832,4981727.580766189
244380,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,2-(2-Butoxyethoxy)-Ethanol,123.6,0.061799999999999994,481063.2490190832,4981727.580766189
244381,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Cadmium,0.0232,1.1599999999999999e-05,481063.2490190832,4981727.580766189
244382,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Chromium (III),0.02834,1.417e-05,481063.2490190832,4981727.580766189
244383,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Chromium (VI),0.001181,5.905e-07,481063.2490190832,4981727.580766189
244384,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Chrysene,3.796e-05,1.8980000000000002e-08,481063.2490190832,4981727.580766189
244385,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Carbon Monoxide,1771.6,0.8857999999999999,481063.2490190832,4981727.580766189
244386,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Cobalt,0.0017716,8.858e-07,481063.2490190832,4981727.580766189
244387,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Copper,0.017926,8.963e-06,481063.2490190832,4981727.580766189
244388,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Cumene,1.18,0.0005899999999999999,481063.2490190832,4981727.580766189
244389,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,"Dibenzo(A,H)Anthracene",2.53e-05,1.2649999999999999e-08,481063.2490190832,4981727.580766189
244390,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Dichlorobenzenes,0.0253,1.265e-05,481063.2490190832,4981727.580766189
244391,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Dimethylbenz(A)Anthracene,0.0003374,1.687e-07,481063.2490190832,4981727.580766189
244392,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Ethylbenzene,0.16,8e-05,481063.2490190832,4981727.580766189
244393,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Ethylene Glycol,638.0,0.319,481063.2490190832,4981727.580766189
244394,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Fluoranthene,6.328e-05,3.1640000000000004e-08,481063.2490190832,4981727.580766189
244395,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Fluorene,5.906e-05,2.953e-08,481063.2490190832,4981727.580766189
244396,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Formaldehyde,1.5818,0.0007909000000000001,481063.2490190832,4981727.580766189
244397,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,N-Hexane,37.96,0.01898,481063.2490190832,4981727.580766189
244398,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,"Indeno(1,2,3-C,D)Pyrene",3.796e-05,1.8980000000000002e-08,481063.2490190832,4981727.580766189
244399,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Lead,0.010546,5.273e-06,481063.2490190832,4981727.580766189
244400,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Manganese,0.008014,4.007e-06,481063.2490190832,4981727.580766189
244401,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Mercury,1.7716e-05,8.858e-09,481063.2490190832,4981727.580766189
244402,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,3-Methylcholanthrene,3.796e-05,1.8980000000000002e-08,481063.2490190832,4981727.580766189
244403,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,2-Methylnaphthalene,0.0005062,2.531e-07,481063.2490190832,4981727.580766189
244404,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Naphthalene,0.256864,0.000128432,481063.2490190832,4981727.580766189
244405,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Nickel,0.04428,2.214e-05,481063.2490190832,4981727.580766189
244406,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Nitrogen Oxides,2110.0,1.055,481063.2490190832,4981727.580766189
244407,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Phenanthrene,0.0003586,1.793e-07,481063.2490190832,4981727.580766189
244408,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,PM Primary,10.966,0.005483,481063.2490190832,4981727.580766189
244409,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,PM10 Primary,10.966,0.005483,481063.2490190832,4981727.580766189
244410,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,PM2.5 Primary,9.068,0.004534,481063.2490190832,4981727.580766189
244411,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Pyrene,0.00010546,5.2729999999999996e-08,481063.2490190832,4981727.580766189
244412,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Selenium,0.0005062,2.531e-07,481063.2490190832,4981727.580766189
244413,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Sulfur Dioxide,12.654,0.006327,481063.2490190832,4981727.580766189
244414,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Toluene,0.0717,3.585e-05,481063.2490190832,4981727.580766189
244415,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,"1,2,4-Trimethylbenzene",26.0,0.013,481063.2490190832,4981727.580766189
244416,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,"1,3,5-Trimethylbenzene",9.4,0.0047,481063.2490190832,4981727.580766189
244417,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Vanadium,0.0485,2.425e-05,481063.2490190832,4981727.580766189
244418,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Volatile Organic Compounds,8376.0,4.188,481063.2490190832,4981727.580766189
244419,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Xylenes (Mixed Isomers),2.34,0.00117,481063.2490190832,4981727.580766189
244420,American Spirit Graphics Corp,5300126,Manufacturing,323111,2014,Zinc,0.6116,0.0003058,481063.2490190832,4981727.580766189
244421,Owens Corning - Minneapolis Plant,5300127,Manufacturing,324122,2014,Acenaphthene,5.1466e-05,2.5733e-08,476121.2494103778,4987816.31831942
244422,Owens Corning - Minneapolis Plant,5300127,Manufacturing,324122,2014,Acenaphthylene,5.1466e-05,2.5733e-08,476121.2494103778,4987816.31831942
